head,desc,2018,2019Est,2019Rev,2020Est,dpcode
2211-00,FAMILY WELFARE,,,,,
001,Direction and Administration,,,,,
#,Central Sector Schemes Central Sector Sechemes,,,,,
SC,State Secretariat Cell,,,,,2211 00 001 SC 30000
301,Salaries,"6,26","9,19","14,87","9,32",2211 00 001 SC 30100
01,Pay,"5,40","7,96","13,87","8,32",2211 00 001 SC 30101
02,Medical Allowance,4,6,4,4,2211 00 001 SC 30102
03,Medical Charges,,2,1,1,2211 00 001 SC 30103
04,Other Allowances,,6,6,6,2211 00 001 SC 30104
06,House Rent Allowance,68,86,69,69,2211 00 001 SC 30106
07,Travel Concession,,5,5,5,2211 00 001 SC 30107
08,City Compensatory Allowance,14,18,15,15,2211 00 001 SC 30108
303,Dearness Allowance,47,"1,03","2,22","2,04",2211 00 001 SC 30300
01,Dearness Allowance,47,"1,03","2,22","2,04",2211 00 001 SC 30301
349,Festival Advances,,,,,
01,Festival Advances-Debit,,5,10,10,2211 00 001 SC 34901
02,Festival Advances-Credit,,- 5,- 10,- 10,2211 00 001 SC 34902
SC,Total SC,"6,73","10,22","17,09","11,36",
#,Central Sector Schemes Total,"6,73","10,22","17,09","11,36",
001,Total 001,"6,73","10,22","17,09","11,36",
00,Total 00,"6,73","10,22","17,09","11,36",
2211,Total 2211,"6,73","10,22","17,09","11,36",
2251-00,SECRETARIAT - SOCIAL SERVICES,,,,,
090,Secretariat,,,,,
#,State's Expenditure,,,,,
AR,Health and Family Welfare Department,,,,,2251 00 090 AR 30000
301,Salaries,"10,73,74","10,96,36","10,96,75","11,34,38",2251 00 090 AR 30100
01,Pay,"9,26,54","9,47,16","9,47,16","9,85,05",2251 00 090 AR 30101
02,Medical Allowance,"4,31","4,45","4,45","4,58",2251 00 090 AR 30102
03,Medical Charges,"1,86","2,06","2,45","2,06",2251 00 090 AR 30103
04,Other Allowances,"8,03","8,65","8,65","8,65",2251 00 090 AR 30104
06,House Rent Allowance,"1,12,76","1,14,11","1,14,11","1,14,11",2251 00 090 AR 30106
07,Travel Concession,"2,09","2,65","2,65","2,65",2251 00 090 AR 30107
08,City Compensatory Allowance,"18,15","17,28","17,28","17,28",2251 00 090 AR 30108
303,Dearness Allowance,"91,61","1,23,13","1,51,55","2,41,34",2251 00 090 AR 30300
01,Dearness Allowance,"91,61","1,23,13","1,51,55","2,41,34",2251 00 090 AR 30301
304,Travel Expenses,"2,62","3,75","20,94","3,75",2251 00 090 AR 30400
01,Tour Travelling Allowances,"2,36","3,55","20,74","3,55",2251 00 090 AR 30401
02,Transfer Travelling Allowances,26,20,20,20,2251 00 090 AR 30402
305,Office Expenses,"5,21","9,00","11,47","9,01",2251 00 090 AR 30500
01,Telephone Charges,91,"2,00","2,00","2,00",2251 00 090 AR 30501
02,Other Contingencies,"3,30","6,00","6,00","6,00",2251 00 090 AR 30502
04,Service Postage & Postal Expenditure,"1,00","1,00","1,00","1,00",2251 00 090 AR 30504
05,Furniture,,,"2,47",1,2251 00 090 AR 30505
319,Machinery and Equipments,,,"2,77",1,2251 00 090 AR 31900
01,Purchase,,,"2,77",1,2251 00 090 AR 31901
321,Motor Vehicles,"14,20",2,2,2,2251 00 090 AR 32100
01,Purchase,"14,20",1,1,1,2251 00 090 AR 32101
02,Maintenance of Functional Vehicles,,1,1,1,2251 00 090 AR 32102
333,Payments for Professional and Special Services,"16,74","6,18","17,33","12,93",2251 00 090 AR 33300
01,Pleaders Fees,"12,52","3,25","14,40","10,00",2251 00 090 AR 33301
04,Contract Payment,"4,22","2,93","2,93","2,93",2251 00 090 AR 33304
345,"Petroleum, Oil and Lubricant","2,28","2,40","4,20","4,20",2251 00 090 AR 34500
01,"Petroleum, Oil and Lubricant","2,28","2,40","4,20","4,20",2251 00 090 AR 34501
349,Festival Advances,- 7,,,,2251 00 090 AR 34900
01,Festival Advances-Debit,"4,05","7,90","15,80","15,80",2251 00 090 AR 34901
02,Festival Advances-Credit,"- 4,12","- 7,90","- 15,80","- 15,80",2251 00 090 AR 34902
351,Compensation Charged,,1,1,1,2251 00 090 AR 35100
51,Claims under no fault liability -  principal charges Charged,,1,1,1,2251 00 090 AR 35151
359,Prizes and Awards,4,20,20,20,2251 00 090 AR 35900
01,Prizes and Awards,4,20,20,20,2251 00 090 AR 35901
373,Transport Charges,,,88,,2251 00 090 AR 37300
01,Transport Charges,,,88,,2251 00 090 AR 37301
376,Computer and Accessories,"9,03","4,21","4,20","4,20",2251 00 090 AR 37600
01,Purchase,"2,26",1,,,2251 00 090 AR 37601
02,Maintenance,"2,48","1,20","1,20","1,20",2251 00 090 AR 37602
03,Stationery,"4,29","3,00","3,00","3,00",2251 00 090 AR 37603
AR,Total AR Charged,,1,1,1,
AR,Total AR Voted.,"12,15,40","12,45,25","13,10,31","14,10,04",
JE,Government's Contribution to the Trust for Children Orphaned / affected by AIDS,,,,,2251 00 090 JE 30000
309,Grants-in-Aid,,,"5,00,00",,2251 00 090 JE 30900
03,Grants for Specific Schemes,,,"5,00,00",,2251 00 090 JE 30903
JE,Total JE,,,"5,00,00",,
#,State's Expenditure Total Charged,,1,1,1,
#,State's Expenditure Total Voted,"12,15,40","12,45,25","18,10,31","14,10,04",
090,Total 090 Charged,,1,1,1,
090,Total 090 Voted,"12,15,40","12,45,25","18,10,31","14,10,04",
00,Total 00 Charged,,1,1,1,
00,Total 00 Voted,"12,15,40","12,45,25","18,10,31","14,10,04",
2251,Total 2251 Charged,,1,1,1,
2251,Total 2251 Voted,"12,15,40","12,45,25","18,10,31","14,10,04",
7610-00,LOANS TO GOVERNMENT SERVANTS ETC.,,,,,
201,House Building Advances,,,,,
#,State's Expenditure,,,,,
AP,Loans to Secretariat Employees for construction of houses - Health and Family Welfare Department,,,,,7610 00 201 AP 50000
502,Loan - Outgo,"37,50",1,"34,97","25,00",7610 00 201 AP 50200
01,Bearing Interest,"37,50",1,"34,97","25,00",7610 00 201 AP 50201
AP,Total AP,"37,50",1,"34,97","25,00",
#,State's Expenditure Total,"37,50",1,"34,97","25,00",
201,Total 201,"37,50",1,"34,97","25,00",
00,Total 00,"37,50",1,"34,97","25,00",
7610,Total 7610,"37,50",1,"34,97","25,00",
